Date,Call_Amount,Call_WACR,Call_Min,Call_Max,Triparty_Amount,Triparty_WACR,MarketRepo_Amount,MarketRepo_WACR,Overnight_Total,MSF_Amount,MSF_Rate,SDF_Amount,SDF_Rate
2021-04-11,0.0,,0.0,0.0,0.0,,0.0,,0.0,84.0,4.25,,
2021-04-12,8994.37,3.207819,1.9,3.5,328474.3,3.1854,106635.59,3.0029,445448.26,180.0,4.25,,
2021-04-14,0.0,,0.0,0.0,0.0,,0.0,,0.0,1804.0,4.25,,
2021-04-15,10174.21,3.200918,1.9,3.5,342321.15,3.2165,104733.36,3.0245,459959.72,108.0,4.25,,
2021-04-16,404.15,2.696759,2.4,3.09,3015.0,2.931905,0.0,,6447.15,210.0,4.25,,
2021-04-17,534.2,2.780036,2.6,3.0,9838.3,3.4392,0.0,,10372.5,759.0,4.25,,
2021-04-18,0.0,,0.0,0.0,0.0,,0.0,,0.0,72.0,4.25,,
2021-04-19,11468.94,3.228489,1.9,3.5,347677.0,3.2153,109846.75,3.0864,470334.69,0.0,4.25,,
2021-04-20,11172.03,3.227456,1.9,3.5,314751.75,3.2347,108714.02,3.116,435978.8,0.0,4.25,,
2021-04-21,0.0,,0.0,0.0,0.0,,0.0,,0.0,5974.0,4.25,,
2021-04-22,12199.67,3.242328,1.9,3.5,280485.45,3.127,155923.0,3.1179,448808.12,0.0,4.25,,
2021-04-23,11074.66,3.211259,1.9,3.5,320491.6,3.2021,106850.92,3.0912,438417.18,149.0,4.25,,
2021-04-25,0.0,,0.0,0.0,0.0,,0.0,,0.0,82.0,4.25,,
2021-04-26,10905.75,3.198462,1.9,3.5,319470.0,3.2314,108190.88,3.1416,438566.63,121.0,4.25,,
2021-04-27,10778.18,3.203102,1.9,3.5,316336.3,3.2305,109731.43,3.1432,438572.91,12.0,4.25,,
2021-04-28,12017.5,3.219668,1.9,3.5,302856.85,3.2388,103705.99,3.1283,418580.34,154.0,4.25,,
2021-04-29,12149.01,3.221643,1.9,3.5,293262.1,3.2465,103860.48,3.1602,411283.59,4.0,4.25,,
2021-04-30,10583.16,3.213604,1.9,3.5,291345.7,3.2531,97419.96,3.1642,401160.82,342.0,4.25,,
2021-05-02,0.0,,0.0,0.0,0.0,,0.0,,0.0,55.0,4.25,,
2021-05-03,11479.54,3.209833,1.9,3.5,270214.75,3.2098,110924.79,3.2007,395063.08,10.0,4.25,,
2021-05-04,11661.32,3.191561,1.9,3.5,271075.8,3.1816,115268.14,3.2095,399081.26,143.0,4.25,,
2021-05-05,12034.85,3.241786,1.9,3.5,255378.5,3.1896,111253.07,3.2064,380475.82,33.0,4.25,,
2021-05-06,12367.03,3.243072,1.9,3.5,230138.85,3.2183,123039.62,3.2178,368563.3,0.0,4.25,,
2021-05-07,12231.52,3.223376,1.9,3.5,242284.15,3.2789,108941.29,3.2422,367636.76,0.0,4.25,,
2021-05-09,0.0,,0.0,0.0,0.0,,0.0,,0.0,25.0,4.25,,
2021-05-10,12783.91,3.244513,1.9,3.5,237554.25,3.271,117689.09,3.298,372969.05,0.0,4.25,,
2021-05-11,11625.86,3.208797,1.9,3.5,259614.3,3.2591,108118.82,3.2918,383821.98,0.0,4.25,,
2021-05-12,6847.59,3.30851,1.9,3.5,267073.0,3.264,110520.14,3.2954,385459.73,58.0,4.25,,
2021-05-13,0.0,,0.0,0.0,0.0,,0.0,,0.0,9544.0,4.25,,
2021-05-14,79.25,2.705047,2.6,3.0,502.0,2.502122,0.0,,2522.25,0.0,4.25,,
2021-05-15,1601.8,3.059233,2.6,3.5,8076.05,3.4113,0.0,,9677.85,255.0,4.25,,
2021-05-16,0.0,,0.0,0.0,0.0,,0.0,,0.0,26.0,4.25,,
2021-05-17,9812.17,3.150105,1.9,3.45,280771.2,3.2765,110056.94,3.3122,402700.31,41.0,4.25,,
2021-05-18,8400.28000000001,3.107295,1.9,3.4,277292.4,3.284,110112.89,3.3276,397661.57,108.0,4.25,,
2021-05-19,10034.85,3.141939,1.9,3.45,270322.15,3.2852,109138.21,3.2992,391092.21,0.0,4.25,,
2021-05-20,12356.88,3.189541,1.9,3.45,252892.95,3.2914,111249.7,3.2766,379104.53,175.0,4.25,,
2021-05-21,9560.38,3.136454,1.9,3.45,261744.55,3.3234,113064.34,3.3095,387568.27,494.0,4.25,,
2021-05-23,0.0,,0.0,0.0,0.0,,0.0,,0.0,22.0,4.25,,
2021-05-24,12417.34,3.208717,1.9,3.5,269664.25,3.3247,113936.8,3.3507,399585.39,0.0,4.25,,
2021-05-25,10179.4,3.195462,1.9,3.45,258729.5,3.2714,114330.45,3.3536,384774.35,0.0,4.25,,
2021-05-26,0.0,,0.0,0.0,0.0,,0.0,,0.0,1199.0,4.25,,
2021-05-27,9587.04,3.159034,1.9,3.4,258688.4,3.2598,115388.67,3.3352,386077.11,22.0,4.25,,
2021-05-28,386.55,2.82618,2.7,3.05,1171.9,2.835631,0.0,,5705.45,101.0,4.25,,
2021-05-31,10664.04,3.176501,1.9,3.5,262886.0,3.2301,109585.58,3.2989,386556.62,0.0,4.25,,
2021-06-01,8763.01000000001,3.122156,1.9,3.45,262194.25,3.23,114263.68,3.2866,387599.94,0.0,4.25,,
2021-06-02,8984.84,3.118112,1.9,3.45,264059.25,3.2336,110967.16,3.2922,387676.25,0.0,4.25,,
2021-06-03,7682.97,3.087652,1.9,3.4,255812.3,3.233,118775.87,3.2976,385383.14,209.0,4.25,,
2021-06-04,531.95,2.852364,2.7,3.05,1265.05,0.835385,0.0,,4331.0,0.0,4.25,,
2021-06-05,899.77,3.071234,2.6,3.7,5381.35,3.6414,0.0,,6281.12,1021.0,4.25,,
2021-06-06,0.0,,0.0,0.0,0.0,,0.0,,0.0,38.0,4.25,,
2021-06-08,7651.62,3.087531,1.9,3.4,255144.1,3.1771,111960.96,3.2978,376824.68,0.0,4.25,,
2021-06-09,7356.99,3.120827,1.9,3.4,262786.15,3.2132,102962.52,3.2409,373719.66,0.0,4.25,,
2021-06-10,6946.72,3.087988,1.9,3.4,246559.35,3.2348,104556.45,3.2845,358062.52,0.0,4.25,,
2021-06-11,6926.87,3.096462,1.9,3.4,252859.75,3.2575,107432.27,3.2893,367237.89,27.0,4.25,,
2021-06-13,0.0,,0.0,0.0,0.0,,0.0,,0.0,111.0,4.25,,
2021-06-14,7329.82,3.110097,1.9,3.4,259293.95,3.2557,105880.29,3.3153,372554.06,0.0,4.25,,
2021-06-15,8234.19,3.143862,1.9,3.45,250391.9,3.2448,113350.11,3.3304,373048.2,0.0,4.25,,
2021-06-16,9427.76,3.19731,1.9,3.45,246986.25,3.2576,108985.86,3.3178,367296.87,0.0,4.25,,
2021-06-17,8280.66,3.148227,1.9,3.45,228788.7,3.2742,103650.22,3.2255,342672.58,29.0,4.25,,
2021-06-18,542.4,2.821368,2.7,3.05,1072.35,2.030451,0.0,,4902.75,59.0,4.25,,
2021-06-19,662.45,2.875228,2.6,3.35,6578.2,3.3892,0.0,,7240.65,2.0,4.25,,
2021-06-20,0.0,,0.0,0.0,0.0,,0.0,,0.0,104.0,4.25,,
2021-06-21,7908.31,3.163699,1.9,3.45,241333.8,3.2769,100692.46,3.2976,354467.57,0.0,4.25,,
2021-06-22,8324.92,3.132416,1.9,3.45,276941.8,3.2679,96086.01,3.2955,382448.73,0.0,4.25,,
2021-06-23,8203.95,3.166033,1.9,3.5,296689.2,3.2518,99584.52,3.2866,404477.67,0.0,4.25,,
2021-06-24,7078.07,3.139958,1.9,3.4,300135.55,3.2527,99522.06,3.2964,408795.68,0.0,4.25,,
2021-06-25,7265.63,3.132314,1.9,3.4,306843.2,3.2448,95496.59,3.2913,411666.42,2.0,4.25,,
2021-06-27,0.0,,0.0,0.0,0.0,,0.0,,0.0,59.0,4.25,,
2021-06-28,6969.77,3.126264,1.9,3.4,312369.6,3.244,94625.28,3.2662,415303.65,0.0,4.25,,
2021-06-29,6932.98,3.144717,1.9,3.4,308897.65,3.2205,94157.6,3.2457,410488.23,130.0,4.25,,
2021-06-30,5889.68,3.156083,1.9,3.5,302534.4,3.2247,97971.54,3.2133,406395.62,15.0,4.25,,
2021-07-01,6999.21,3.116865,1.9,3.4,298886.6,3.1988,103678.95,3.2242,409564.76,2.0,4.25,,
2021-07-02,760.6,2.8738,2.7,3.25,1557.75,3.208992,0.0,,2318.35,121.0,4.25,,
2021-07-03,947.95,2.900016,2.7,3.3,7150.5,3.1906,0.0,,8098.45,1202.0,4.25,,
2021-07-04,0.0,,0.0,0.0,0.0,,0.0,,0.0,5.0,4.25,,
2021-07-05,7250.77,3.151239,1.9,3.4,318297.3,3.232,98825.57,3.277,424447.94,6.0,4.25,,
2021-07-06,6498.87,3.110635,1.9,3.4,308675.05,3.24,95574.18,3.2681,412160.4,16.0,4.25,,
2021-07-07,6414.14,3.136547,1.9,3.4,314968.2,3.2397,94859.95,3.232,416943.59,0.0,4.25,,
2021-07-08,7393.64,3.167216,1.9,3.4,328450.05,3.0082,96509.79,3.2117,434544.78,0.0,4.25,,
2021-07-09,8743.61,3.17003,1.9,3.4,273542.55,3.1918,90471.27,3.2263,374947.73,1.0,4.25,,
2021-07-11,0.0,,0.0,0.0,0.0,,0.0,,0.0,101.0,4.25,,
2021-07-12,8626.23,3.196909,1.9,3.4,274141.1,3.2238,86377.49,3.2399,371794.12,3.0,4.25,,
2021-07-13,8276.98,3.17847,1.9,3.4,277804.85,3.2323,89328.57,3.2249,378773.7,0.0,4.25,,
2021-07-14,9794.61999999999,3.210818,1.9,3.4,283057.05,3.2331,82796.49,3.2256,377767.46,0.0,4.25,,
2021-07-15,8515.01,3.191386,1.9,3.4,313567.15,3.2388,86632.4,3.2373,408996.36,0.0,4.25,,
2021-07-16,753.7,2.944311,2.7,3.4,2968.0,3.329737,0.0,,6659.5,0.0,4.25,,
2021-07-17,733.25,2.910467,2.7,3.4,10301.3,3.2609,0.0,,11034.55,8.0,4.25,,
2021-07-18,0.0,,0.0,0.0,0.0,,0.0,,0.0,74.0,4.25,,
2021-07-19,8789.44,3.208507,1.9,3.4,324850.4,3.2332,87709.58,3.2332,424132.22,0.0,4.25,,
2021-07-20,8761.49,3.198579,1.9,3.45,300699.7,3.2497,87172.31,3.2385,400638.3,0.0,4.25,,
2021-07-21,0.0,,0.0,0.0,0.0,,0.0,,0.0,5678.0,4.25,,
2021-07-22,9119.10000000001,3.205007,1.9,3.4,293848.35,3.2419,89545.46,3.2551,393383.31,586.0,4.25,,
2021-07-23,8484.64,3.203888,1.9,3.4,312057.7,3.2465,84754.4,3.2435,408357.14,17.0,4.25,,
2021-07-25,0.0,,0.0,0.0,0.0,,0.0,,0.0,34.0,4.25,,
2021-07-26,8864.76,3.228707,1.9,3.4,315239.3,3.2393,84450.19,3.2578,410494.65,0.0,4.25,,
2021-07-27,8595.27,3.210971,1.9,3.4,336721.05,3.2331,85386.84,3.2671,431788.56,0.0,4.25,,
2021-07-28,7258.6,3.176754,1.9,3.4,335335.0,3.2171,82350.36,3.2558,425005.36,42.0,4.25,,
2021-07-29,7745.99,3.183993,1.9,3.4,348576.2,3.2036,82716.87,3.2291,439100.46,0.0,4.25,,
2021-07-30,738.03,2.919927,2.5,3.4,2988.25,2.606914,0.0,,3726.28,254.0,4.25,,
2021-07-31,502.2,3.046127,2.7,3.6,19675.45,3.3328,0.0,,20177.65,286.0,4.25,,
2021-08-01,0.0,,0.0,0.0,0.0,,0.0,,0.0,108.0,4.25,,
2021-08-02,9341.87000000001,3.240698,1.9,3.4,280541.15,3.205,88136.27,3.2476,379045.29,0.0,4.25,,
2021-08-03,7400.7,3.179406,1.9,3.4,285414.8,3.1943,84909.05,3.2458,379273.55,0.0,4.25,,
2021-08-04,7311.63,3.175989,1.9,3.4,273524.2,3.1474,90303.27,3.2464,371139.1,0.0,4.25,,
2021-08-05,6386.75,3.133325,1.9,3.4,301007.55,3.0252,82649.92,3.2051,390044.22,0.0,4.25,,
2021-08-06,696.47,2.935617,2.7,3.4,2074.25,2.81653,0.0,,4380.7985,66.0,4.25,,
2021-08-07,751.46,2.924693,2.7,3.25,6478.15,3.3255,61.0,2.9,7290.61,145.0,4.25,,
2021-08-08,0.0,,0.0,0.0,0.0,,0.0,,0.0,5.0,4.25,,
2021-08-09,6936.87,3.180367,1.9,3.4,265470.95,3.0443,79531.41,3.1485,351939.23,0.0,4.25,,
2021-08-10,7581.21,3.187586,1.9,3.4,272720.25,3.0572,79431.34,3.0965,359732.8,0.0,4.25,,
2021-08-11,8400.4,3.218842,1.9,3.4,284381.85,3.0484,81361.54,3.0513,374143.79,14.0,4.25,,
2021-08-12,8491.42,3.214637,1.9,3.4,270491.6,3.0479,81286.59,2.961,360359.61,0.0,4.25,,
2021-08-13,6705.23,3.152792,1.9,3.45,298737.45,3.1367,85385.02,3.0737,390827.7,196.0,4.25,,
2021-08-16,0.0,,0.0,0.0,0.0,,0.0,,0.0,2532.0,4.25,,
2021-08-17,9364.63,3.227955,1.9,3.4,321450.85,3.12,89294.88,3.1463,420125.36,48.0,4.25,,
2021-08-18,3727.38,3.201881,1.9,3.4,324572.45,3.1182,88330.35,3.1402,416630.18,0.0,4.25,,
2021-08-19,0.0,,0.0,0.0,0.0,,0.0,,0.0,1008.0,4.25,,
2021-08-20,370.9,2.967188,2.6,3.4,2445.0,2.883967,0.0,,2815.9,0.0,4.25,,
2021-08-21,695.15,2.819017,2.6,3.0,6041.7,3.3978,0.0,,6736.85,42.0,4.25,,
2021-08-22,0.0,,0.0,0.0,0.0,,0.0,,0.0,8.0,4.25,,
2021-08-23,8560.0,3.215374,1.95,3.4,340801.15,3.1246,88959.41,3.1522,438320.56,0.0,4.25,,
2021-08-24,6799.92,3.146175,1.95,3.4,345432.05,3.13,90918.27,3.166,444650.24,0.0,4.25,,
2021-08-25,7091.91,3.187896,1.95,3.4,343574.3,3.1317,89391.18,3.1478,440062.39,0.0,4.25,,
2021-08-26,10114.22,3.231636,1.95,3.4,352712.7,3.1347,90331.94,3.0961,453163.86,40.0,4.25,,
2021-08-27,5274.17,3.19289,1.95,3.4,340155.05,3.1456,91303.35,3.1581,437573.57,2.0,4.25,,
2021-08-29,0.0,,0.0,0.0,0.0,,0.0,,0.0,46.0,4.25,,
2021-08-30,5497.86,3.213843,1.95,3.4,319258.0,3.1247,93196.04,3.1628,419770.9,0.0,4.25,,
2021-08-31,7375.92,3.179473,2.0,3.4,326300.45,3.1046,75576.41,3.1469,411267.78,325.0,4.25,,
2021-09-01,7572.61,3.188072,1.95,3.4,294846.15,3.0713,93271.02,3.1278,395759.78,0.0,4.25,,
2021-09-02,7113.3,3.159164,1.95,3.4,319120.0,3.0557,94600.9,3.1123,420839.2,19.0,4.25,,
2021-09-03,520.1,2.848048,2.7,3.0,2270.9,2.950797,0.0,,3312.0,0.0,4.25,,
2021-09-04,816.25,2.899204,2.7,3.25,5471.3,3.1868,0.0,,6287.55,1276.0,4.25,,
2021-09-05,0.0,,0.0,0.0,0.0,,0.0,,0.0,51.0,4.25,,
2021-09-06,7578.62,3.15224,1.95,3.4,276842.35,2.9997,98079.81,3.0792,383761.78,30.0,4.25,,
2021-09-07,7340.8,3.153788,1.95,3.4,281610.2,3.0548,90547.2,3.0906,379773.2,17.0,4.25,,
2021-09-08,6937.91,3.139225,1.95,3.4,278160.2,3.0761,87018.97,3.0924,372117.08,34.0,4.25,,
2021-09-09,6730.96,3.138827,1.95,3.4,307066.5,3.1794,88648.67,3.1532,402946.13,13.0,4.25,,
2021-09-12,0.0,,0.0,0.0,0.0,,0.0,,0.0,3.0,4.25,,
2021-09-13,6969.05,3.148473,1.95,3.4,302246.9,3.1623,97984.08,3.1998,407865.03,13.0,4.25,,
2021-09-14,6654.19,3.141715,1.95,3.4,288356.45,3.1812,91961.2,3.209,387531.84,65.0,4.25,,
2021-09-15,7083.47,3.176701,1.95,3.4,282792.05,3.2231,90136.96,3.2348,382192.4799,527.0,4.25,,
2021-09-16,6737.39,3.147314,1.95,3.4,292721.35,3.2599,96287.61,3.2832,396496.35,4.0,4.25,,
2021-09-17,413.85,2.801969,2.7,3.25,1770.0,1.739652,0.0,,2183.85,168.0,4.25,,
2021-09-18,460.7,2.813577,2.7,3.25,8160.2,3.354,0.0,,8620.9,1755.0,4.25,,
2021-09-19,0.0,,0.0,0.0,0.0,,0.0,,0.0,16.0,4.25,,
2021-09-20,8425.55,3.212707,1.95,3.45,313183.9,3.2845,89846.12,3.3045,411455.57,77.0,4.25,,
2021-09-21,7726.1,3.180997,1.95,3.45,300256.5,3.2905,96821.09,3.3176,404933.69,0.0,4.25,,
2021-09-22,7088.98,3.164576,1.95,3.4,302332.65,3.2929,94922.54,3.3086,406163.17,70.0,4.25,,
2021-09-23,9795.87,3.223845,1.95,3.4,305827.45,3.2986,90783.96,3.2524,406772.28,103.0,4.25,,
2021-09-24,6650.06,3.15453,2.1,3.4,302344.35,3.2842,96942.73,3.3016,406953.14,152.0,4.25,,
2021-09-26,0.0,,0.0,0.0,0.0,,0.0,,0.0,428.0,4.25,,
2021-09-27,6409.18,3.153365,1.95,3.45,306003.6,3.2628,93708.96,3.3067,406171.74,439.0,4.25,,
2021-09-28,7564.98,3.18737,1.95,3.5,318120.65,3.2788,86733.69,3.295,412559.32,450.0,4.25,,
2021-09-29,10276.06,3.24677,1.95,3.45,336904.05,3.3357,87651.1,3.3172,434926.21,902.0,4.25,,
2021-09-30,10424.61,3.37126,1.95,3.55,358355.4,3.3118,86332.79,3.3084,455112.8,217.0,4.25,,
2021-10-01,7847.28,3.221076,1.95,3.45,347642.85,3.2739,106172.75,3.2821,461677.88,150.0,4.25,,
2021-10-03,0.0,,0.0,0.0,0.0,,0.0,,0.0,4.0,4.25,,
2021-10-04,7443.67,3.201577,1.95,3.4,351959.85,3.1987,108664.89,3.2859,468133.41,80.0,4.25,,
2021-10-05,5850.64,3.198576,1.95,3.4,358048.15,3.1431,101514.77,3.2434,465458.56,235.0,4.25,,
2021-10-06,6077.52,3.194144,1.95,3.4,349354.45,3.1021,99602.14,3.1874,455114.11,306.0,4.25,,
2021-10-07,6625.6,3.168914,1.95,3.4,349399.5,3.1008,96789.37,3.1669,453034.47,150.0,4.25,,
2021-10-08,11547.8,3.280298,1.95,3.45,342442.4,3.105,102090.3,3.1491,456080.5,1195.0,4.25,,
2021-10-10,0.0,,0.0,0.0,0.0,,0.0,,0.0,14.0,4.25,,
2021-10-11,9614.84,3.268041,1.95,3.4,348652.2,3.0949,102304.76,3.1517,460871.8,250.0,4.25,,
2021-10-12,5762.05,3.180632,1.95,3.45,350109.0,3.0561,101967.86,3.0967,458806.91,562.0,4.25,,
2021-10-14,904.35,3.204257,2.7,3.4,2306.6,3.258685,0.0,,3210.95,450.0,4.25,,
2021-10-16,488.4,2.818151,2.25,3.45,8688.3,3.3571,0.0,,9176.7,28.0,4.25,,
2021-10-17,0.0,,0.0,0.0,0.0,,0.0,,0.0,8.0,4.25,,
2021-10-18,8249.58,3.299519,1.95,3.5,347530.9,3.2826,98645.41,3.2605,454425.89,806.0,4.25,,
2021-10-19,0.0,,0.0,0.0,0.0,,0.0,,0.0,3928.0,4.25,,
2021-10-20,8964.42,3.319428,2.0,3.45,334238.2,3.323,95513.3,3.2911,438715.92,1678.0,4.25,,
2021-10-21,12472.4,3.327182,2.0,3.45,359106.1,3.3298,97183.91,3.3165,468792.41,370.0,4.25,,
2021-10-22,11762.45,3.326236,2.0,3.6,366349.15,3.3665,109178.62,3.3346,488637.22,461.0,4.25,,
2021-10-24,0.0,,0.0,0.0,0.0,,0.0,,0.0,216.0,4.25,,
2021-10-25,10104.72,3.314009,2.0,3.5,370667.95,3.4118,111698.94,3.4045,493295.61,400.0,4.25,,
2021-10-26,9789.74,3.329289,2.0,3.65,391408.9,3.4005,91888.19,3.4131,494277.83,250.0,4.25,,
2021-10-27,7721.58,3.280395,2.0,3.5,397446.95,3.3493,87278.31,3.3893,492456.84,324.0,4.25,,
2021-10-28,7844.35,3.243086,2.0,3.5,393857.05,3.2842,89201.69,3.3322,490933.09,230.0,4.25,,
2021-10-29,964.95,2.975019,2.5,3.18,2554.6,2.776962,15.0,3.0,3534.55,455.0,4.25,,
2021-10-30,2369.5,3.284942,2.7,3.45,14985.0,3.4701,41.0,3.25,17395.5,0.0,4.25,,
2021-10-31,0.0,,0.0,0.0,0.0,,0.0,,0.0,14.0,4.25,,
2021-11-01,10736.42,3.308804,2.0,3.55,380410.4,3.3051,105368.58,3.3172,496545.4,300.0,4.25,,
2021-11-02,12826.21,3.33837,2.0,3.5,329183.25,3.3601,113047.02,3.337,455086.48,264.0,4.25,,
2021-11-03,740.37,3.101421,2.7,3.45,2121.65,1.157959,0.0,,2862.02,244.0,4.25,,
2021-11-06,2037.55,3.373538,2.6,4.0,19757.6,3.9651,0.0,,21795.15,11442.0,4.25,,
2021-11-07,0.0,,0.0,0.0,0.0,,0.0,,0.0,185.0,4.25,,
2021-11-08,11119.48,3.306452,2.0,3.45,354304.65,3.2772,100484.42,3.339,465908.55,335.0,4.25,,
2021-11-09,9024.59,3.244203,2.0,3.5,395843.2,3.3043,111176.78,3.3127,516094.57,4100.0,4.25,,
2021-11-10,7661.34,3.195645,2.0,3.5,426806.85,3.2635,110918.49,3.3029,545426.68,95.0,4.25,,
2021-11-11,6984.51,3.188572,2.0,3.5,425218.2,3.2073,105827.19,3.265,538079.9,12.0,4.25,,
2021-11-12,8127.38,3.207691,2.0,3.5,406887.7,3.249,108303.16,3.2354,523363.24,125.0,4.25,,
2021-11-14,0.0,,0.0,0.0,0.0,,0.0,,0.0,10.0,4.25,,
2021-11-15,7224.43,3.192018,2.0,3.4,362640.4,3.2684,103224.73,3.2985,473119.56,0.0,4.25,,
2021-11-16,6786.86,3.162922,2.2,3.4,366229.6,3.2752,104044.46,3.3204,477105.92,100.0,4.25,,
2021-11-17,7693.09,3.202338,2.2,3.4,359535.0,3.2707,104857.69,3.3157,472155.78,9.0,4.25,,
2021-11-18,1063.85,3.167688,2.7,3.5,2102.0,3.547979,0.0,,3235.85,1215.0,4.25,,
2021-11-20,1860.35,3.49141,2.7,3.9,11624.85,3.9483,57.0,3.6,13542.2,68.0,4.25,,
2021-11-21,0.0,,0.0,0.0,0.0,,0.0,,0.0,25.0,4.25,,
2021-11-22,13122.49,3.553485,2.0,4.0,379810.45,3.8161,123837.3,3.7128,519580.24,40.0,4.25,,
2021-11-23,8404.91,3.340062,2.0,3.75,390811.45,3.5465,102121.32,3.7178,501407.68,0.0,4.25,,
2021-11-24,8727.44999999999,3.265367,2.0,3.55,378107.65,3.3173,109313.7,3.3413,499319.8,0.0,4.25,,
2021-11-25,6898.92,3.214527,2.0,3.5,394694.05,3.2516,130965.1,3.3095,533643.07,0.0,4.25,,
2021-11-26,7448.88,3.243569,2.0,3.55,397375.05,3.2606,137292.26,3.2895,542239.19,65.0,4.25,,
2021-11-28,0.0,,0.0,0.0,0.0,,0.0,,0.0,14.0,4.25,,
2021-11-29,8643.15,3.235908,2.0,3.45,397817.9,3.3166,121633.82,3.3298,528192.87,73.0,4.25,,
2021-11-30,8332.57,3.249426,2.0,3.65,407528.25,3.366,122256.55,3.3747,538117.37,646.0,4.25,,
2021-12-01,10143.16,3.27601,2.0,3.5,415397.9,3.2817,134374.65,3.3366,560008.71,2.0,4.25,,
2021-12-03,658.85,2.96119,2.7,3.18,1695.5,2.969929,0.0,,2424.35,0.0,4.25,,
2021-12-04,780.85,3.001338,2.7,3.25,5264.0,3.2026,0.0,,6044.85,129.0,4.25,,
2021-12-05,0.0,,0.0,0.0,0.0,,0.0,,0.0,8.0,4.25,,
2021-12-06,9621.64,3.256777,2.0,3.45,369793.3,3.2686,114775.59,3.3116,494303.53,1.0,4.25,,
2021-12-07,11160.89,3.29063,2.0,3.5,353298.9,3.3069,121944.0,3.3345,487508.79,10.0,4.25,,
2021-12-08,8846.32,3.263262,2.0,3.55,366172.1,3.2865,105763.68,3.3353,482382.1,8.0,4.25,,
2021-12-09,10299.66,3.286343,2.0,3.45,388768.3,3.2962,102919.41,3.3173,502092.37,255.0,4.25,,
2021-12-10,9582.0,3.277155,2.0,3.45,381877.95,3.296,109392.16,3.3305,500927.11,0.0,4.25,,
2021-12-12,0.0,,0.0,0.0,0.0,,0.0,,0.0,13.0,4.25,,
2021-12-13,9269.38,3.283834,2.0,3.5,382659.45,3.3224,112927.82,3.3552,504931.65,56.0,4.25,,
2021-12-14,9162.07,3.288741,2.0,3.45,355864.75,3.3271,99857.2,3.3353,464934.02,0.0,4.25,,
2021-12-15,10161.77,3.328944,2.0,3.6,361204.4,3.4474,103230.99,3.4133,474597.16,1259.0,4.25,,
2021-12-16,9706.45,3.539381,2.0,4.5,393574.05,3.8203,118063.62,3.769,521382.12,263.0,4.25,,
2021-12-17,1139.8,3.368275,2.7,4.0,5480.0,3.59898,0.0,,6667.8,122.0,4.25,,
2021-12-18,2467.45,3.310556,2.7,3.5,6961.35,3.392,0.0,,9428.8,116.0,4.25,,
2021-12-19,0.0,,0.0,0.0,0.0,,0.0,,0.0,368.0,4.25,,
2021-12-20,12222.93,3.387186,2.0,3.99,363135.0,3.4739,111142.0,3.4104,486547.93,104.0,4.25,,
2021-12-21,10534.33,3.535762,1.5,4.0,379885.2,3.5571,104761.24,3.6862,495233.77,304.0,4.25,,
2021-12-22,8913.95,3.382993,2.0,3.75,419467.15,3.4256,88369.01,3.4762,516838.11,570.0,4.25,,
2021-12-23,8255.25,3.443768,2.0,3.9,397648.0,3.5358,98336.72,3.6501,504302.97,272.0,4.25,,
2021-12-24,10691.53,3.419096,2.0,3.8,393955.3,3.444,99098.37,3.5075,503750.2,6508.0,4.25,,
2021-12-26,0.0,,0.0,0.0,0.0,,0.0,,0.0,199.0,4.25,,
2021-12-27,6892.97,3.266525,2.0,3.95,391310.9,3.5175,107703.41,3.5526,505907.28,501.0,4.25,,
2021-12-28,8567.22,3.254439,2.0,3.75,414265.25,3.4967,98110.54,3.5818,520943.01,0.0,4.25,,
2021-12-29,7694.03000000001,3.280966,2.0,3.55,395531.9,3.3648,99637.42,3.4144,502863.35,15.0,4.25,,
2021-12-30,8882.43,3.333047,2.0,3.6,414021.15,3.4067,94693.66,3.4542,517597.24,3913.0,4.25,,
2021-12-31,2518.2,3.644216,2.7,3.8,2128.0,2.711442,0.0,,4646.2,8176.0,4.25,,
2022-01-01,1785.4,3.273874,2.7,3.7,17018.0,3.4151,0.0,,18803.4,1005.0,4.25,,
2022-01-02,0.0,,0.0,0.0,0.0,,0.0,,0.0,69.0,4.25,,
2022-01-03,8811.4,3.292129,2.0,3.5,425464.6,3.2526,104447.87,3.3619,538723.87,1575.0,4.25,,
2022-01-04,8619.36000000001,3.277942,2.0,3.5,400568.1,3.1564,109508.2,3.2698,518695.66,30.0,4.25,,
2022-01-05,6942.99,3.212442,2.0,3.45,395286.0,3.1697,109674.79,3.2332,511923.78,22.0,4.25,,
2022-01-06,7519.83,3.213268,2.0,3.45,395862.75,3.2247,112983.35,3.246,516390.93,170.0,4.25,,
2022-01-07,7660.18,3.262854,2.1,3.65,377786.75,3.3587,117009.53,3.3933,502476.46,10.0,4.25,,
2022-01-09,0.0,,0.0,0.0,0.0,,0.0,,0.0,45.0,4.25,,
2022-01-10,9607.59,3.308763,2.1,3.6,369462.35,3.4018,108969.65,3.427,488059.59,345.0,4.25,,
2022-01-11,9066.54,3.364339,2.1,3.65,381933.7,3.4847,109941.92,3.5673,501162.16,15.0,4.25,,
2022-01-12,9146.28,3.330137,2.1,3.55,397940.35,3.3853,103356.53,3.4661,510443.16,230.0,4.25,,
2022-01-13,9454.6,3.282134,2.1,3.45,422691.55,3.2077,98214.21,3.2964,530380.36,12.0,4.25,,
